name,community
548.92_199.86,5
548.97_378.88,6
549_380.04,6
549.01_240.76,5
549.26_385.19,6
549.27_260.28,5
549.29_178.84,5
549.34_358.06,6
549.41_288.29,4
549.44_384.1,6
549.45_108.06,5
549.5_380.45,6
549.67_107.81,5
549.69_125.6,5
549.8_105.19,5
549.85_213.8,5
549.86_190.32,5
549.86_245.95,5
549.87_276.85,4
549.89_359.39,4
549.97_155.1,5
549.97_258.23,5
549.98_99.16,5
550.02_145.66,5
550.05_262.91,5
550.08_113.03,5
550.17_233.48,5
550.23_307.07,6
550.24_382.22,6
550.29_135.21,5
550.33_239.41,5
550.34_303.87,4
550.35_230.85,5
550.35_236.35,5
550.35_248.36,5
550.36_373.33,6
550.37_225.99,5
550.38_119.45,5
550.38_279.64,4
550.39_195.49,5
550.44_199.52,5
550.48_367.49,6
550.61_193.03,5
550.61_318.74,1
550.65_102.61,5
550.73_268.17,5
550.75_314.97,1
550.77_188.62,5
550.81_216.95,5
550.87_282.38,5
550.88_207.84,5
550.92_251.34,5
550.95_222.69,5
551.04_219.36,5
551.1_110.42,5
551.26_107.74,5
551.27_138.74,5
551.29_273.39,4
551.37_228.43,5
551.39_207.42,5
551.42_164.94,5
551.49_365.05,6
551.52_205.11,5
551.55_380.58,6
551.6_154.81,5
551.6_293.97,4
551.63_231.16,5
551.73_234.5,5
551.74_286.07,5
551.79_207.18,5
551.8_101.27,5
551.8_176.06,5
551.81_143.58,5
551.85_255.24,5
551.86_307.64,5
551.93_209.47,5
551.95_161.71,5
551.97_158.72,5
551.99_260.89,5
552.02_373.98,6
552.06_281.5,4
552.11_211.8,5
552.16_105.42,5
552.17_244.12,5
552.19_368.56,1
552.22_201.23,5
552.24_377.6,6
552.27_116.87,5
552.28_308.88,4
552.34_184.7,5
552.37_171.6,5
552.44_148.61,5
552.47_309.26,4
552.49_247.38,5
552.53_224.01,5
552.54_109.96,5
552.59_241.85,5
552.64_207.21,5
552.75_361.19,6
552.81_310.92,4
552.88_309.8,6
552.89_299.17,4
552.9_191.24,5
552.94_234.52,5
552.94_303.6,4
552.94_99.17,5
552.99_138.12,5
553.01_208.03,5
553.03_141.04,5
553.04_367.27,6
553.05_168.73,5
553.06_151.21,5
553.1_275.84,4
553.12_234.54,5
553.17_368.63,6
553.22_165.43,5
553.27_139.4,5
553.27_250.12,5
553.27_280.41,5
553.29_310.25,4
553.31_204.93,5
553.31_292.27,5
553.31_371.22,6
553.32_234.47,6
553.32_307.47,4
553.33_174.12,5
553.33_234.2,5
553.34_169.89,5
553.34_202.99,5
553.35_232.25,5
553.36_314.33,4
553.39_176.07,5
553.4_100.6,5
553.43_154.79,5
553.48_146.93,5
553.58_180.35,5
553.59_295.32,4
553.6_110.4,5
553.62_102.36,5
553.67_101.26,5
553.71_182.54,5
553.74_308.44,4
553.76_375.64,6
553.84_309.86,4
553.85_140.53,5
553.88_197.22,5
554.02_311.04,4
554.1_368.1,6
554.13_262.15,5
554.14_305.74,5
554.22_280.07,4
554.23_143.66,5
554.23_188.87,5
554.23_228.82,5
554.23_310.63,4
554.31_131.14,5
554.33_209.57,5
554.36_207.17,5
554.36_217.01,5
554.53_225.14,5
554.54_368.76,6
554.6_309.55,4
554.62_107.54,5
554.63_248.38,5
554.7_308.21,4
554.74_193.33,5
554.74_307.01,5
554.75_239.26,5
554.8_114.09,5
554.84_226.94,5
554.85_258.19,4
554.94_98.37,5
555.02_281.1,4
555.02_367.54,5
555.07_256.18,5
555.08_143.26,5
555.08_310.6,4
555.09_145.02,5
555.15_271.97,4
555.17_293.88,5
555.18_321.15,1
555.19_166.43,5
555.21_204.99,5
555.25_313.93,4
555.39_203.52,5
555.4_365.66,6
555.43_105.76,5
555.45_372.87,6
555.56_301.8,6
555.57_368.52,6
555.6_305.88,5
555.61_158.8,5
555.71_146.59,5
555.72_307.54,5
555.77_140.01,5
555.78_178.36,5
555.89_362.99,6
555.9_232.56,5
555.92_308.39,4
555.93_306.41,4
555.95_119.49,5
555.99_306.52,4
555.99_367.6,5
556.01_213.15,5
556.01_306.44,5
556.08_306.32,5
556.08_306.47,5
556.12_297.16,4
556.15_306.09,5
556.2_154.76,5
556.21_370.56,6
556.23_199.96,5
556.24_187.43,5
556.27_244.74,5
556.28_262.39,5
556.31_222.73,5
556.34_304.72,4
556.35_368.67,4
556.4_180.65,5
556.43_105.12,5
556.45_266.08,4
556.47_97.23,5
556.49_265.17,5
556.5_211.26,5
556.52_144.8,5
556.53_251.22,5
556.54_214.96,5
556.56_149.98,5
556.59_102.17,5
556.59_318.71,4
556.6_247.08,5
556.62_143.73,5
556.62_310.95,4
556.63_160.6,5
556.65_207.32,5
556.66_266.18,4
556.73_228.63,5
556.78_314.08,4
556.8_104.96,5
556.97_103.34,5
556.98_171.43,5
557.01_298.03,4
557.02_168.18,5
557.13_194.47,5
557.2_162.96,5
557.28_278.78,4
557.35_152.89,5
557.41_303.27,5
557.43_106.15,5
557.46_300.31,5
557.48_173.65,5
557.5_301.48,5
557.52_303.61,4
557.56_182.32,5
557.66_200.89,5
557.67_225.66,5
557.68_187.4,5
557.69_105.75,5
557.73_209.94,5
557.78_202.95,5
557.79_205.19,4
557.9_105.91,5
557.95_314.06,4
557.97_104.95,5
557.99_288.38,5
558.09_113.07,5
558.1_126.1,5
558.1_235.4,5
558.1_298.04,4
558.14_308.94,4
558.16_178.23,5
558.16_241.57,5
558.19_228.99,4
558.2_282.52,4
558.22_245.12,5
558.23_218.94,5
558.49_303.05,5
558.62_156.44,5
558.63_317.59,4
558.65_312.92,1
558.67_266.98,4
558.69_145.89,5
558.84_213.29,5
558.87_184.71,5
558.92_321.38,1
558.93_140.15,5
558.93_275.63,4
558.95_207.94,5
558.96_167.04,5
558.96_193.89,5
558.96_204.68,5
558.98_198.1,5
559.04_105.04,5
559.04_206.46,5
559.05_220.98,5
559.08_252.49,5
559.1_245.45,5
559.11_181.31,5
559.18_303.34,4
559.18_312.02,4
559.19_180.53,5
559.19_226.79,5
559.2_152.18,5
559.22_243.77,5
559.23_136.16,5
559.4_109.48,5
559.4_188.88,5
559.52_296.17,4
559.6_308.24,5
559.61_163.65,5
559.61_98.6,5
559.64_215.02,5
559.65_318.14,4
559.66_315.81,4
559.69_163.93,5
559.76_207.69,5
559.78_205.83,5
559.85_216.73,5
559.88_314.23,4
559.89_102.13,5
559.89_211.36,5
559.96_305.77,1
559.97_300.97,4
559.99_317.12,4
560.04_174.23,5
560.04_183.1,5
560.07_107.37,5
560.12_138.38,5
560.17_223.48,5
560.27_205.54,5
560.28_189.57,5
560.29_209.64,5
560.34_241.6,5
560.41_121.22,5
560.42_180.32,5
560.45_195.67,5
560.45_201.28,5
560.47_163.76,5
560.52_256.48,5
560.7_207.87,5
560.75_206.04,5
560.78_319.93,1
560.79_161.82,5
560.82_313.35,4
560.84_114.54,5
560.87_321.79,1
560.93_167.29,5
560.93_237.9,5
560.94_170.78,5
561.04_107.11,5
561.05_303.4,4
561.09_157.02,5
561.09_230.55,5
561.12_293.8,4
561.16_291.34,4
561.18_253.06,5
561.21_299.48,4
561.23_246.91,5
561.28_168.27,5
561.38_308.04,4
561.39_309.54,4
561.42_255.27,5
561.47_178.39,5
561.52_249.11,5
561.53_205.41,5
561.54_226.36,5
561.58_188.71,5
561.62_320.16,6
561.66_319.93,2
561.72_210.4,5
561.72_311.29,4
561.73_320.51,1
561.78_320.28,4
561.83_318.54,4
561.83_320.09,4
561.86_243.01,5
561.86_316.71,5
561.91_218.35,5
561.91_289.08,5
561.96_304.93,4
562.01_319.66,5
562.05_115.21,5
562.06_181.05,5
562.12_320.38,4
562.14_164.44,5
562.14_319.86,4
562.18_320.12,4
562.31_233.09,5
562.31_267.99,4
562.34_149.03,5
562.35_104.42,5
562.41_245.02,5
562.49_189.28,5
562.5_152.06,5
562.51_265.48,4
562.52_147.3,5
562.55_257.81,4
562.57_114.02,5
562.58_306.38,4
562.64_221.53,4
562.66_256.25,5
562.7_270.62,4
562.72_144.83,5
562.72_301.25,4
562.75_192.74,5
562.85_315.3,4
562.89_177.79,5
562.9_212.15,5
562.95_253.56,5
563.02_140.97,5
563.05_117.59,5
563.06_218.97,5
563.08_194.61,5
563.11_131.96,5
563.13_219.17,4
563.14_288.45,4
563.16_171.71,5
563.16_215.25,5
563.19_240.75,5
563.2_115.6,5
563.25_200.69,5
563.31_233.02,5
563.36_151.31,5
563.38_307.38,4
563.47_142.43,5
563.48_258.97,4
563.49_218.9,5
563.54_151.97,5
563.55_199.5,5
563.57_213.48,5
563.59_302.37,4
563.61_111.35,5
563.62_275.31,4
563.65_189.92,5
563.67_299.54,4
563.71_213.02,5
563.74_185.73,5
563.78_308.67,4
563.83_145.65,5
563.84_182.31,5
563.84_208.7,5
563.84_313.67,4
563.85_263.44,4
563.88_234.59,5
563.9_311.51,4
563.93_235.81,1
563.94_320.87,4
564.02_286.57,4
564.03_213.36,5
564.06_168.31,5
564.06_196.99,5
564.09_115.7,5
564.12_316.83,4
564.15_325.14,4
564.16_231.38,1
564.17_173.46,5
564.17_233.96,5
564.18_156.57,5
564.23_152.81,5
564.23_160.34,5
564.27_164.98,5
564.29_157.72,5
564.32_262.99,5
564.33_233.12,5
564.34_227.53,5
564.35_145.17,5
564.35_322.95,4
564.39_177.5,5
564.4_213.7,1
564.45_238.52,5
564.54_216.97,5
564.55_235.58,5
564.58_233.16,5
564.61_106.64,5
564.67_157.93,5
564.73_201.33,4
564.87_213.73,5
564.96_171.3,5
564.97_303.93,4
564.98_150.55,5
564.98_219.11,5
565.01_212.29,5
565.04_159.25,5
565.07_247.77,5
565.09_175.4,5
565.14_173.08,5
565.22_266.79,4
565.26_148.86,5
565.28_170.71,5
565.29_310.51,4
565.34_213.31,5
565.41_188.8,5
565.42_154.24,5
565.48_218.09,5
565.56_232.66,4
565.56_260.06,4
565.57_241.94,5
565.58_211.45,5
565.58_308.39,4
565.59_157.46,5
565.61_159.53,5
565.61_230.42,5
565.63_211.64,5
565.63_277.96,5
565.68_205.48,5
565.73_123.88,5
565.75_221.65,5
565.76_231.29,5
565.8_318.88,4
565.81_236.69,1
565.87_214.29,5
565.87_328.33,4
565.88_162.51,5
565.9_300.98,4
565.93_145.93,5
566_137.74,5
566.03_172.86,5
566.04_177.49,5
566.05_211.36,5
566.07_233.84,5
566.08_116.03,5
566.11_119.15,5
566.11_227.93,5
566.14_245.25,4
566.15_191.41,5
566.17_110.98,5
566.25_149.68,5
566.25_315.99,4
566.31_155.63,5
566.32_305.68,4
566.42_211.79,5
566.47_230.14,5
566.48_232.74,4
566.56_212.06,5
566.61_159.2,5
566.64_183.77,5
566.64_312.37,4
566.68_320.36,4
566.71_165.17,5
566.74_324.24,4
566.87_225.02,5
566.9_268.9,4
566.94_147.11,5
566.97_163.83,4
566.97_212.03,4
567.03_209.89,5
567.09_135.47,5
567.11_250.97,4
567.13_201.81,5
567.14_326.35,4
567.2_204.13,5
567.26_142.28,5
567.45_197.47,5
567.46_146.07,5
567.46_253.5,4
567.5_180.62,5
567.5_261.61,4
567.52_172.85,5
567.57_168.75,5
567.68_156.51,5
567.72_186.86,5
567.72_272.15,4
567.76_117.35,5
567.78_151.39,5
567.82_238.28,5
567.85_243.34,5
567.85_244.65,4
567.87_229.83,5
567.89_301.14,4
567.94_114.85,5
567.94_161.2,5
568.02_290.74,4
568.05_337.77,4
568.06_147.21,5
568.09_133.74,5
568.13_177.68,5
568.13_210.4,5
568.16_299.54,4
568.18_193.24,5
568.21_333.78,4
568.22_129.79,5
568.25_106.36,5
568.32_109.22,5
568.34_210.66,5
568.36_332.13,4
568.39_153.76,5
568.42_162.15,5
568.43_245.81,5
568.49_245.11,5
568.5_159.07,5
568.5_208.5,5
568.51_208.92,2
568.52_248.49,5
568.55_208.3,5
568.55_340.23,5
568.56_309.25,4
568.58_215.25,5
568.62_250.23,5
568.64_198.43,5
568.69_121.51,5
568.69_240.77,5
568.69_341.8,4
568.7_190.3,5
568.7_247.03,4
568.75_126.19,5
568.86_264.54,4
568.88_322.94,4
568.94_278.54,4
568.99_204.89,5
569_118.81,5
569_226.6,5
569.01_305.99,4
569.05_294.73,4
569.08_171.74,5
569.1_188.41,5
569.15_118.34,5
569.16_238.01,1
569.18_252.31,4
569.19_234.09,5
569.2_164.55,5
569.2_187.13,5
569.21_319.53,4
569.22_243.77,5
569.24_162.53,5
569.28_257.08,4
569.28_328.56,4
569.3_298.12,5
569.37_237.32,5
569.37_272.81,4
569.42_267.87,4
569.44_325.66,4
569.51_182.81,5
569.52_316.23,4
569.56_200.92,2
569.62_299.36,5
569.65_236.92,5
569.8_116.76,5
569.81_127.78,5
569.81_220.44,5
569.82_330.51,4
569.83_318.5,4
569.86_206.85,5
569.88_245.29,4
569.89_157.56,5
569.92_124.39,5
569.92_144.79,5
569.92_327.64,4
569.93_245.18,5
570.03_148.1,5
570.03_261.41,4
570.06_167,5
570.07_227.19,4
570.11_210.26,5
570.14_118.32,5
570.21_224.79,5
570.24_111.71,5
570.25_205.4,4
570.26_153.85,5
570.37_243.34,4
570.43_193.97,5
570.51_238.13,5
570.51_302.51,4
570.56_140.49,5
570.65_282.92,4
570.73_238.7,5
570.74_173.46,5
570.82_287.94,4
570.96_327.26,4
570.97_154.53,5
570.97_246.59,4
571.02_300.3,4
571.05_266.76,4
571.07_152.72,5
571.07_343.23,4
571.11_197.89,5
571.14_113.97,5
571.16_314.85,4
571.2_249.36,4
571.26_217.6,5
571.28_126.4,5
571.28_189.67,5
571.33_157.57,5
571.34_185.74,5
571.35_197.84,5
571.36_239.45,1
571.38_241.19,5
571.43_183.75,5
571.44_210.77,5
571.44_321.78,4
571.45_197.5,5
571.45_250.6,5
571.47_160.25,5
571.47_254.31,4
571.48_160.76,5
571.49_243.47,5
571.51_210.93,5
571.56_340.33,4
571.57_238.35,5
571.58_173.1,5
571.6_194.58,5
571.63_235.69,4
571.69_210.86,5
571.71_299.79,4
571.72_159.51,5
571.78_239.21,5
571.79_239.68,5
571.82_336.78,4
571.85_272.87,4
571.88_269.58,4
571.97_164.31,5
571.99_212.55,5
572.03_227.8,5
572.04_168.61,5
572.06_313.28,4
572.07_309.95,4
572.13_187.07,5
572.15_136.34,5
572.22_223.71,5
572.24_113.58,5
572.24_332.12,4
572.25_150.01,5
572.25_257.73,4
572.3_323.94,4
572.34_200.26,5
572.35_203.6,5
572.35_305.02,4
572.39_244.55,4
572.4_154.64,5
572.54_122.11,5
572.66_208.21,5
572.67_181.76,5
572.68_157.49,5
572.7_129.63,5
572.7_235.22,5
572.78_252.89,5
572.8_264.28,4
572.84_243.01,5
572.89_261.71,4
572.92_195.67,5
572.93_235.49,1
572.94_162.19,5
572.96_130.35,5
572.99_183.74,5
573.02_108.72,5
573.07_198.07,5
573.11_217.8,5
573.16_190.86,5
573.23_190.35,5
573.25_192.67,5
573.27_120.35,5
573.27_325.29,4
573.32_230.6,5
573.35_169.58,1
573.35_225.17,5
573.35_236.33,5
573.36_176.46,5
573.36_214.9,5
573.37_297.4,4
573.51_244.6,5
573.52_240.64,4
573.52_259.34,4
573.59_166.32,5
573.59_329.44,4
573.65_160.16,5
573.66_326.97,4
573.69_342.67,4
573.72_234.41,5
573.73_169.27,5
573.73_249.07,5
573.8_188.59,5
573.84_238.85,5
573.86_220.53,5
573.87_160.59,5
573.94_158.75,5
573.95_301.41,4
573.96_319.99,4
573.98_152.66,5
573.99_252.59,5
574.04_182.95,5
574.07_163.7,5
574.09_270.88,4
574.1_157.11,5
574.14_193.26,5
574.14_193.44,5
574.18_334.55,4
574.19_171.14,5
574.21_216.55,5
574.23_125.28,5
574.26_168.52,1
574.31_193.47,5
574.37_238.82,4
574.38_183.13,5
574.4_116.38,5
574.43_145.18,5
574.48_158.44,5
574.51_168.6,5
574.55_195.02,5
574.64_189.7,5
574.67_338.5,4
574.69_185.3,5
574.71_182.63,5
574.71_316.24,4
574.73_240.47,5
574.76_149.67,5
574.77_266.74,4
574.78_184.71,4
574.86_185.6,5
574.89_155.24,5
574.91_131.24,5
574.98_278.45,4
575.07_182.91,5
575.12_311.2,4
575.13_210.61,5
575.16_182.29,5
575.17_303.58,4
575.2_185.66,4
575.23_166.66,5
575.25_217.26,4
575.28_203.88,5
575.34_255.84,4
575.38_202.96,5
575.4_187.02,5
575.46_192.9,5
575.46_243.1,4
575.47_195.88,5
575.47_220.07,5
575.47_222.21,5
575.5_340.47,4
575.61_240.45,5
575.66_183.77,1
575.66_262.28,4
575.7_318.7,4
575.71_182.11,5
575.75_343.02,4
575.85_259.87,4
575.87_237.94,5
575.87_305.37,4
575.89_241.59,5
575.91_176.28,5
575.95_152.19,5
576_270.64,5
576.02_307.3,4
576.05_182.79,5
576.05_200.49,5
576.07_112.25,5
576.1_119.47,5
576.11_128.08,5
576.13_149.09,5
576.14_252.56,4
576.15_190.57,5
576.22_225.74,5
576.23_246.07,5
576.32_330.88,4
576.39_207.4,5
576.41_151.71,5
576.41_216.83,5
576.42_285.22,4
576.43_233.49,5
576.44_274.94,5
576.49_214.52,5
576.49_282.57,5
576.5_184.53,5
576.5_239.56,5
576.53_242.52,5
576.56_183.4,5
576.62_239.98,5
576.63_164.91,5
576.8_240.57,4
576.8_264.35,4
576.88_239.84,5
576.94_240.89,4
576.98_176.66,1
577.02_240.35,5
577.05_108.37,5
577.07_183,5
577.1_248.92,5
577.12_334.39,4
577.15_229.56,5
577.16_305.34,4
577.21_129.95,5
577.22_259.87,4
577.28_159.25,5
577.3_299.27,4
577.31_203.27,5
577.32_154.81,5
577.33_133.2,5
577.39_143.38,5
577.39_183.37,5
577.41_312.79,4
577.41_337.61,4
577.42_246.39,5
577.42_251.03,4
577.45_184.99,5
577.48_301.66,4
577.54_239.34,5
577.56_152.04,5
577.58_228.51,4
577.61_149.67,5
577.62_109.07,5
577.65_293.94,4
577.74_218.39,5
577.75_201.13,5
577.75_256.4,4
577.77_197.1,5
577.81_152.13,5
577.83_176.4,5
577.84_125.99,5
577.84_238.55,4
577.9_119.49,5
577.9_136.66,5
577.98_182.64,5
578_204.87,5
578.12_343.27,4
578.14_184.05,5
578.14_239.62,5
578.15_223.77,5
578.15_289.61,4
578.2_210.18,5
578.2_252.56,5
578.23_186.85,5
578.25_316.93,4
578.31_331.84,4
578.33_242.88,4
578.37_326.32,4
578.42_188.99,5
578.47_233.94,5
578.48_167.39,5
578.49_207.64,5
578.49_314.47,4
578.51_111.72,5
578.55_270.05,4
578.57_193.05,5
578.58_324.05,4
578.59_236.45,4
578.66_297.29,4
578.69_263.58,4
578.74_234.37,5
578.75_162.87,5
578.75_220.29,5
578.8_182.28,5
578.88_122.89,5
578.89_109.8,5
578.9_177.25,6
578.9_224.32,5
579.07_172.79,5
579.09_183.64,5
579.12_239.59,5
579.15_211.52,5
579.16_222.17,5
579.16_274.53,4
579.23_328.75,4
579.31_118.5,5
579.35_109.26,5
579.38_259.9,4
579.39_142.37,5
579.42_170.44,5
579.43_153.45,5
579.44_321.71,4
579.45_332.29,4
579.47_183.15,5
579.49_258.11,4
579.52_168.26,1
579.53_108.79,5
579.54_148.65,5
579.54_227.21,1
579.58_266.97,4
579.67_295.56,4
579.68_216.6,5
579.69_225.34,5
579.72_222,5
579.73_222.37,4
579.76_252.89,4
579.79_155.42,5
579.81_247.8,4
579.86_162.38,5
579.93_199.52,5
579.93_288.09,4
579.94_292.9,4
579.98_159.67,5
580_182.87,5
580_337.43,4
580.02_128.2,5
580.03_108.88,5
580.05_250.79,5
580.07_151.62,5
580.08_221.83,5
580.1_263.8,4
580.14_256.28,4
580.17_241.73,5
580.21_304.48,4
580.27_250.91,4
580.28_177.37,5
580.39_119.52,5
580.4_184.19,5
580.41_234.17,4
580.49_313.26,4
580.51_111.88,5
580.57_109.55,3
580.62_183.19,5
580.71_243.46,1
580.73_115.98,5
580.74_190.9,5
580.76_269.3,4
580.76_335.28,4
580.77_343.9,4
580.81_250.48,5
580.82_223.14,5
580.84_209.29,5
580.89_154.46,5
580.93_341.04,4
580.94_188.73,5
580.94_244.86,5
580.95_207.26,5
580.98_147.75,5
581.06_308.48,5
581.08_233.48,5
581.1_154.95,5
581.16_186.68,5
581.17_221.83,5
581.2_183.46,5
581.21_157.83,5
581.21_273.37,4
581.22_132.96,5
581.26_333.52,4
581.27_253.01,4
581.28_109.19,4
581.28_237.36,5
581.31_261.28,4
581.32_279.69,4
581.34_109.79,5
581.36_316.92,4
581.39_229.66,5
581.4_300.73,4
581.41_154.58,5
581.45_169.74,5
581.5_214.58,5
581.53_165.71,5
581.54_170.66,1
581.56_326.76,5
581.57_140.93,5
581.64_224.22,5
581.65_220.36,5
581.65_295.95,4
581.71_110.01,5
581.75_285.64,4
581.76_184.92,5
581.78_209.98,5
581.78_232.68,5
581.81_204.87,5
581.83_183.15,5
581.85_240.86,5
581.88_110.13,5
581.89_110.63,5
581.9_183.66,5
581.91_145.81,5
581.92_144.8,5
581.97_153.12,5
581.99_201.25,5
582_292.2,4
582.01_250.61,4
582.03_243.23,4
582.03_268.36,4
582.04_264.53,5
582.05_196.16,5
582.06_243.53,4
582.07_269.8,3
582.19_255.57,5
582.26_112.45,5
582.36_218.18,5
582.45_193.92,5
582.46_203.84,5
582.46_320.27,4
582.49_329.55,4
582.53_209.77,5
582.55_323.53,4
582.56_233.6,5
582.65_110.05,5
582.65_124.33,5
582.66_343.83,4
582.68_185.18,5
582.74_288.51,4
582.81_119.2,5
582.81_297.29,4
582.83_247.99,5
582.91_198.3,5
582.92_257.88,4
582.94_148.62,5
583_309.84,4
583.01_313.57,4
583.02_220.82,5
583.05_216.02,4
583.08_262,4
583.1_236.57,5
583.11_340.35,4
583.13_175.14,5
583.14_266.57,4
583.15_209.76,5
583.28_172.32,5
583.29_274.19,4
583.33_163.76,5
583.36_211.57,5
583.36_244.46,5
583.38_252.97,4
583.4_186.59,5
583.44_147,5
583.46_110.42,5
583.5_243.51,5
583.5_315.16,4
583.52_294.6,4
583.54_151.73,5
583.63_209.36,5
583.67_204.03,5
583.67_264.95,4
583.84_177.58,5
583.85_206.77,5
583.89_161.07,5
583.92_272.11,4
583.96_223.67,5
583.97_333.31,4
583.98_158.59,5
583.98_243.41,5
583.99_291.29,4
584_225.41,5
584.11_127.83,5
584.11_255.25,4
584.14_213.89,5
584.16_338.02,4
584.2_168.9,5
584.2_239.45,4
584.21_268.7,4
584.22_344.62,4
584.23_310.92,4
584.25_143.97,5
584.27_199.82,5
584.27_236.58,4
584.34_236.44,5
584.37_317.74,4
584.38_249.64,5
584.4_221.48,5
584.41_243.53,5
584.44_155.64,5
584.46_283.04,4
584.52_211.66,5
584.53_298.23,4
584.54_323.06,4
584.57_195.53,5
584.6_201.76,5
584.62_304.1,4
584.63_301.86,4
584.67_114.97,5
584.7_207.06,5
584.72_242.79,5
584.74_327.83,5
584.83_130.63,5
584.83_193.71,5
584.85_219.17,5
584.87_244.99,4
584.87_257.32,5
584.92_320.98,4
584.93_138.23,5
584.95_330.48,4
584.98_149.05,5
584.99_205.34,5
585_299.82,4
585.01_262.11,4
585.02_168.79,5
585.02_233.39,5
585.04_197.68,5
585.04_230.69,5
585.15_258.03,4
585.21_188.95,5
585.28_271.98,4
585.38_258.92,4
585.38_344.05,4
585.4_147.82,5
585.42_207.66,1
585.5_227.69,5
585.5_326.39,4
585.53_123.89,5
585.53_191.9,5
585.53_235.09,5
585.56_306.39,4
585.57_236.24,5
585.63_211.93,5
585.64_324.8,4
585.71_220.04,5
585.72_278.3,4
585.74_293.98,4
585.74_341.04,4
585.82_205.61,5
585.82_264.92,1
585.83_164.4,5
585.84_195.14,5
585.84_238.17,5
585.84_263.32,5
585.87_208.55,5
585.87_335.3,4
585.88_241.57,4
585.89_215.29,5
585.9_235.24,5
585.95_285.59,1
585.98_158.63,5
585.98_317.71,4
586.04_190.9,5
586.15_267.17,4
586.16_313.11,4
586.26_112.2,5
586.28_254.69,5
586.32_261.25,4
586.36_315.04,4
586.44_329.72,4
586.46_193.73,5
586.46_239,4
586.5_236.17,4
586.5_240.25,5
586.51_270.92,4
586.52_219.98,5
586.55_211.36,5
586.58_251.78,4
586.6_118.1,5
586.7_299.34,4
586.71_269.04,4
586.76_305.21,4
586.79_146.7,5
586.8_167.64,5
586.84_247.04,5
586.85_243.46,4
586.87_241.01,5
586.97_160.81,5
587_141.51,5
587.02_153.17,5
587.03_221.98,5
587.05_321.81,4
587.08_239.45,5
587.13_237.61,5
587.17_235,4
587.17_272.84,4
587.18_226.64,4
587.22_212.22,5
587.28_231.54,4
587.31_234.69,5
587.31_243.11,4
587.34_241.34,5
587.37_223.17,5
587.39_186.63,5
587.39_226.07,5
587.39_242.09,4
587.4_323.76,4
587.48_175.98,5
587.48_192.98,5
587.49_293.46,4
587.49_330.64,4
587.52_146.02,5
587.52_283.25,4
587.53_232.62,5
587.56_256.26,4
587.61_219.05,5
587.64_162.57,5
587.66_166.25,5
587.69_230.35,5
587.7_318.53,4
587.71_159.83,5
587.73_275.73,4
587.8_222.65,5
587.81_219.5,1
587.82_120.2,5
587.82_157.51,5
587.85_287.54,4
587.92_258.97,4
588.03_238.94,4
588.04_216.67,5
588.05_225.18,5
588.06_206.26,5
588.14_119.19,5
588.18_316.04,4
588.19_148.52,5
588.19_339.12,4
588.24_250.79,5
588.25_122.52,5
588.31_203.49,5
588.31_210.37,5
588.32_199.66,1
588.4_226.05,4
588.44_165.19,5
588.48_234.02,5
588.5_310.16,4
588.53_271.54,4
588.55_304.09,4
588.57_281.79,4
588.58_342.64,4
588.6_325.79,4
588.65_143.22,5
588.68_336.43,4
588.69_231.32,5
588.69_261.61,4
588.74_191.58,5
588.75_172.23,5
588.77_299.28,4
588.82_208.33,5
588.83_235.91,4
588.88_189.11,5
588.88_328.84,4
588.89_132.94,5
589_139.99,5
589.03_259.85,4
589.04_266.74,4
589.07_199.79,5
589.09_114.66,5
589.09_149.79,5
589.12_120.76,1
589.15_196.88,5
589.16_307.14,4
589.17_291.05,4
589.18_223.59,5
589.2_242.57,5
589.21_231.47,4
589.23_245.98,5
589.25_229.96,5
589.25_295.87,4
589.26_156.33,5
589.34_220.6,5
589.36_233.37,5
589.37_227.58,5
589.38_273.13,4
589.39_118.27,5
589.43_213.65,5
589.44_127.49,5
589.46_337.86,4
589.48_257.17,4
589.57_161.37,5
589.58_240.41,5
589.59_117.24,5
589.6_168.93,5
589.6_321.21,4
589.64_226.39,5
589.64_331.41,4
589.64_333.85,4
589.66_208.95,5
589.7_220.37,5
589.75_207.39,5
589.76_163.41,5
589.77_218.39,5
589.78_118.87,5
589.78_146.88,5
589.82_225.01,1
589.84_220.52,5
589.85_194.64,5
589.85_231.17,5
589.88_238.17,5
589.89_327.25,4
589.93_152.49,5
589.93_324.03,4
589.94_137.43,5
589.98_117.69,5
590_276.22,4
590.04_163.71,1
590.05_232.64,4
590.09_227.85,5
590.09_284.98,4
590.12_163.13,5
590.14_224.9,5
590.2_211.33,5
590.22_274.47,4
590.25_315.85,4
590.26_231.27,5
590.32_227.57,5
590.33_117.22,5
590.35_214.27,5
590.37_188.82,5
590.37_313.32,4
590.38_223.05,1
590.41_216.18,5
590.43_335.55,4
590.44_221.32,1
590.51_197.05,5
590.57_312,4
590.6_229.89,1
590.61_165.81,5
590.61_262.96,4
590.63_278.36,4
590.63_303.39,4
590.68_191.6,5
590.68_329.08,4
590.69_229.39,5
590.78_254.46,5
590.82_145.54,5
590.83_298.67,4
590.89_228.92,5
590.92_231.56,5
590.96_158.35,5
590.97_162.92,5
590.97_185.98,5
590.98_161.04,5
591.06_120.77,5
591.07_249.84,5
591.08_149.71,5
591.13_172.42,5
591.13_225.6,5
591.18_142.15,5
591.23_221.78,5
591.24_342.95,5
591.26_198.76,5
591.28_229.39,5
591.33_116.23,5
